65603	80953	165819	83876	129599	43740	32071	64314	14754	228101	49659	30773	48496	101090	93609	55942	60329		79336.941	53631.714
70825	71657	35266	23605	52277	82224	62655	30417	40906	106155	33292	28763	55985	46098	49318	91757	60726		55407.412	23429.525
58247	79109	92555	90048	30235	67963	79977	96114	66360	56695	63708	50103	96552	22427	53453	27042	115593		67422.412	26430.998
49442	40832	67843	123699	79696	23111	64069	72264	54437	36851	38315	33290	127318	66158	35280	38906	55487		59235.176	29474.810
63624	62612	71194	18869	74510	38503	31853	53661	38427	36471	46138	59370	95570	55694	48698	80536	68510		55543.529	19560.332
55899	55113	51391	53689	47115	78255	44952	30007	72496	30164	82317	26687	70281	70598	49555	53345	33063		53231.000	17233.965
41019	93734	127248	36362	69935	35769	49994	74343	82573	35045	32175	77011	42265	35708	19845	165260	32596		61816.588	38777.004
71011	59648	121838	157438	57220	53983	53876	42924	71785	57162	57861	63559	99216	140599	63770	75903	83266		78297.588	32718.081
57469	42238	42926	29209	53850	108266	70562	51283	130912	42004	93919	46041	55714	46622	45750	101762	111977		66500.235	30559.335
69944	256792	118103	63487	44291	117547	44015	49024	107599	78340	46136	131760	63646	57635	90929	92003	142465		92571.529	52948.692
60283	60400	53344	83702	69882	73690	68855	43689	102529	206374	66455	165559	84291	143045	80328	87572	33069		87239.235	45018.014
37439	62970	45948	38802	40268	106941	67229	56361	95633	87053	116906	83795	115688	94540	171611	89607	29796		78858.059	37184.844
32438	46393	95514	44404	60690	34494	36251	132662	45955	156492	48202	34622	64907	37418	25984	89710	74691		62401.588	37019.323
65752	117089	38379	33643	19877	91220	38362	126945	84050	36878	31597	33885	58586	138618	89137	71383	37792		65481.941	36856.287
32404	79278	39931	34047	41470	65292	99831	53112	80561	22083	128182	65082	43699	34715	34674	30460	24322		53479.000	29282.014
23480	44208	96374	31346	53223	38686	53819	88306	44942	26644	15133	123803	132760	93822	82087	22527	54184		60314.353	36100.775
122531	50778	27222	50784	48646	80094	27794	64790	45793	158518	48100	117467	51540	23492	81459	37268	28303		62622.294	38216.894
52769	57047	48927	39412	51700	89924	194208	31871	51206	62967	47371	41950	33362	39518	51025	63906	38408		58563.000	37585.147
86740	99394	27863	85355	68111	127285	25398	103695	40050	23486	56973	45680	57293	44174	56271	26507	46007		60016.588	30798.706
32877	44783	117152	57237	128114	83801	69579	23590	67354	120841	38849	42887	118486	120021	56561	71106	20864		71417.765	36941.081
97257	37111	74146	58812	76694	57111	53845	38439	52616	56180	94746	33257	91240	98089	126647	24766	31906		64874.235	28929.059
35296	45991	44821	105771	48705	54054	133863	84554	56169	60399	25311	53945	22247	23422	93659	97098	110701		64470.941	33644.769
51412	98916	54568	31212	91500	35021	46299	85421	30299	102304	65449	43060	34602	45501	69073	73532	58244		59789.000	23727.730
49799	51842	85768	25200	54199	56540	53889	81984	53301	48368	24153	110999	90837	25612	22905	39217	33372		53410.882	25727.405
51220	95326	80553	54861	20724	70247	49190	80950	39867	55557	27988	20099	52497	98163	75480	21967	81507		57423.294	25699.805
30589	53649	98622	50858	30623	57771	86550	50580	50212	43450	81927	74089	82869	38422	45336	61658	100610		61047.941	22399.888
79736	18577	28404	46121	29623	48161	58772	67120	57092	39399	48302	39076	38481	34950	73601	183945	45668		55119.294	36960.548
34174	70300	14866	61716	54588	87702	30554	61508	50640	136035	44231	17212	94657	180758	40438	32997	110569		66055.588	44198.981
54285	104358	166879	89865	35071	36753	28974	99201	31039	26962	55425	114047	24440	60982	38861	53030	39953		62360.294	39462.712
29677	63008	39807	70476	94825	89882	28939	80946	28505	44139	93337	50744	100292	15167	40574	23486	29350		54303.176	28643.934
25134	93290	22365	59984	49403	20468	53277	34768	18293	67689	54607	65301	141860	53428	67873	51359	49896		54646.765	30050.774
115640	28452	46778	56232	48217	86089	63138	37136	115469	24946	32372	52279	74584	56304	47087	76525	41643		58993.588	27095.477
32215	70781	77195	65636	69129	53644	87891	50681	45860	74012	68823	47862	75446	53530	22166	33934	50072		57581.000	18055.446
40869	56624	42743	71494	47880	120944	32016	46158	62598	75011	64447	22066	66620	83564	38220	42948	77212		58318.471	23646.265
24202	20552	44084	29825	48099	32799	57521	41437	77163	40432	77329	22504	72275	76048	29760	57214	66643		48111.000	20293.334
27292	41030	49986	30662	15797	29109	36267	78872	48279	120855	45574	25973	59683	28296	60482	31679	131996		50696.000	32542.552
111226	62869	29851	33309	116390	29435	102254	122381	32413	34112	45964	44704	133776	52325	57350	49546	91729		67625.529	36693.893
18542	33494	33789	86713	47774	50905	37970	72034	44206	32640	25644	43325	61263	50182	34661	86399	45521		47356.588	19477.117
41592	48392	71220	81211	38231	76057	44545	58893	37432	29958	47234	50857	48413	51649	63216	44042	116936		55875.176	21066.949
43805	45718	36588	41759	89176	29438	67507	28809	63532	50241	61152	80149	58426	19587	24888	58841	89744		52315.294	21545.446
90289	91948	51480	27208	50207	81559	60076	74671	55013	38965	24511	33887	66849	42401	132344	40237	56987		59919.529	27681.755
91966	24038	50191	52189	43338	38330	39089	76374	95038	55772	76085	25971	39020	164640	23234	58853	26878		57706.235	35652.414
32833	82351	20734	87140	31643	46963	24286	44713	35306	37696	81677	47046	104904	81306	91163	35372	78563		56688.000	27329.390
20828	92545	38729	42548	73304	54483	48791	30490	76772	131910	28838	71611	100499	102001	51334	96521	79961		67127.353	31085.358
51137	95776	39563	39497	54744	176982	84872	69928	70812	26491	67274	65446	40672	26392	46377	23455	53975		60787.824	36227.043
41736	30731	105089	44093	21147	106849	23233	36001	42395	42461	58548	48294	52758	76033	22513	74400	29996		50369.235	26351.873
26431	46608	34413	49649	36438	28315	31928	26847	36200	33996	33490	62788	23392	40439	41747	22874	30382		35643.353	10289.126
32460	21286	75669	35808	55764	43254	99877	107236	104394	33037	193847	38356	56001	54444	21021	32197	18690		60196.529	44954.272
61210	35215	38414	40494	28863	45931	68740	76818	69600	39387	14256	148431	75131	32865	65958	56158	63977		56555.765	29841.411
62106	24402	37344	19823	60474	50839	77714	70215	49547	31917	55664	88174	80218	30309	60116	20438	61366		51803.882	21399.870
87515	55104	72209	51065	28014	84562	46153	27388	79989	111746	78853	32315	51345	159841	168172	117271	111898		80202.353	42478.017
88861	60078	26809	58431	94312	75680	29143	58861	24140	86127	55738	33498	99252	120419	122450	70954	30964		66806.882	31887.851
63404	72581	98045	56736	82238	42529	25692	86065	45088	21553	30943	81304	45309	51970	109961	56077	33004		58970.529	25963.203
84882	81934	48915	73709	54023	84922	49297	27196	96612	42048	21656	53744	20248	44312	41347	165999	49963		61223.941	35280.979
95872	75797	48271	43176	56180	23697	91255	93146	42080	20745	91779	31673	37979	75662	78646	45378	84204		60914.118	26104.031
45883	36346	50276	120311	15053	46401	49709	48191	43210	32067	35984	96812	19799	148721	35178	33387	99781		56300.529	37162.758
48816	176773	153932	27197	188590	46422	34285	32087	58746	59244	79608	76121	31077	75968	32517	31423	31680		69675.647	52643.207
58714	57497	59885	109125	33907	35137	85391	80618	102968	94335	72081	16767	28805	44458	44560	31220	123749		63483.353	31592.350
61130	32525	224860	125191	99620	115695	114424	65198	49406	185413	58390	53274	56578	46260	53217	43767	70432		85610.588	53152.197
19440	43019	52011	47920	32860	76822	64112	71195	20476	34010	91531	50964	39181	33183	35886	38070	40069		46514.647	19588.263
64000	67750	233157	68604	68299	61412	57868	37617	53752	46814	29549	25588	46518	42472	44183	58434	43036		61709.000	46107.183
24571	31461	106529	75258	55819	59613	58942	101043	62595	55092	65410	45887	177140	27221	83752	65548	150570		73320.647	41084.988
48235	31978	44442	101749	18826	58754	53233	97794	40923	54296	72381	48363	30743	24352	28375	45972	26121		48619.824	23762.766
111075	29259	32479	33207	61179	66608	55469	47340	81618	61882	49751	26938	127231	27010	52211	35779	54651		56099.235	28448.887
56871	52985	71150	53667	261740	57464	96296	209076	94279	38956	156312	84683	51280	57699	28928	42385	21752		84442.529	65496.498
30944	39350	113879	101252	67275	67240	26480	66658	281638	60329	34544	32093	90775	116586	27923	60154	105737		77815.118	61019.159
71262	66512	70316	25717	67631	41998	143505	138436	57049	54708	164335	65956	33699	54390	87896	29505	34618		71031.353	41020.885
105804	72383	30533	22472	41054	41480	58374	36678	75578	59304	82886	32499	68222	39232	81062	30087	27548		53246.824	24257.577
75906	59240	48721	49704	96904	23867	31356	87348	79900	99374	57795	28637	30483	92789	91401	26887	94294		63212.118	28159.209
77787	35200	116319	77531	55062	53528	8421	108140	41299	30466	65281	73159	42265	51848	50981	76705	56083		60004.412	26965.796
92528	83026	41281	54559	85755	64757	37227	27467	172691	110218	72929	61972	60525	39312	42490	48268	118288		71370.176	36823.573
45272	42145	50324	22642	75760	35247	82835	55203	40318	29769	86409	59639	42001	65577	66067	46208	79914		54431.176	19171.624
72236	59543	79149	41174	41529	95621	89877	52063	67238	46093	89842	45672	66669	37122	61580	53972	90128		64088.706	19378.686
62252	39272	25640	79959	169423	91697	126913	33124	125047	103118	64498	69288	47683	52336	68060	75176	75077		76974.294	37268.544
113814	56042	85196	40027	104982	57039	103341	64522	115429	178022	42885	67439	77497	99936	45477	75943	58546		81537.471	35097.021
101244	227914	106426	49630	117113	181365	56669	59153	33667	126391	100381	38223	34203	38637	62174	287077	48983		98191.176	73051.617
136127	79150	108354	51993	78849	41576	49486	95098	104587	53113	40794	158109	91841	29330	164057	96135	66571		85010.000	40411.057
32129	36613	21927	76804	81444	58698	85864	75342	29140	81106	71057	20624	73864	39793	64583	64364	52465		56812.765	22384.048
155905	82603	73068	207510	346567	67473	137915	95205	43923	105783	46655	195119	109925	129596	102778	87548	85443		121942.118	73850.067
120968	81446	74874	63066	185388	81105	79019	48883	59738	93468	57769	85024	243563	100191	74248	58030	105346		94830.941	49850.671
140723	122832	77198	83229	37194	66936	91415	84362	45746	176846	47758	78494	201975	56140	25550	115557	38464		87671.706	49804.491
113718	121899	177046	41727	63011	60500	37019	67939	80916	53014	96376	31732	48413	116808	73929	59039	48808		75993.765	38154.968
124157	66554	100154	104666	153501	54257	59743	119723	90267	66215	32735	183552	112571	238223	177679	66441	153059		111970.412	54905.170
43800	211050	129838	97826	67577	47329	94780	61180	104233	77048	86496	160834	116106	61391	37639	29279	119232		90919.882	47290.197
157133	284239	53945	152490	84038	137495	46904	52398	73657	36197	43845	101255	93057	67447	39152	137003	74226		96145.941	62919.280
145219	132524	120592	81870	96142	120304	31570	143755	171213	74137	196399	69179	123277	33518	124639	50397	157159		110111.412	47710.558
160481	44005	74219	81304	63434	101933	40543	67657	130647	109724	199238	43236	77383	111207	54135	87102	39030		87369.294	44543.564
42902	42448	81375	129500	98122	61864	34919	35527	86798	57596	35118	117076	65335	37555	67004	162878	78426		72614.294	37057.933
107838	70760	33833	84156	67984	67807	71249	207103	103940	33983	43590	111131	155860	54076	59799	187478	70513		90064.706	50789.790
300711	60599	101211	63492	198683	111444	39505	144706	57482	97596	157155	63543	42186	42822	234585	175673	29057		112967.647	78156.126
119259	89739	66909	73277	115165	140926	138806	66391	36685	168670	44992	74635	37363	193350	102308	116978	62679		96948.941	45679.000
57928	95400	90945	99621	48540	30056	68439	215285	106856	75033	39325	25393	70028	54478	145596	128275	26805		81059.000	49197.304
69431	86160	146572	112262	104778	51083	36310	53353	124283	211766	55389	167457	68147	63870	35199	85686	63099		90285.000	48859.827
79618	147972	106135	271093	77713	119737	140235	92341	110777	176907	97243	106538	73515	105464	41326	29834	48293		107337.706	56749.263
73324	29373	55293	142243	114765	97955	97615	60895	47005	61993	79499	70090	55164	92751	69634	244702	163151		91497.176	52135.944
51188	61417	144676	144259	89046	143438	114811	125501	102154	182930	219606	298098	47808	69522	77578	81765	55041		118166.941	67096.881
82542	66115	149710	69124	38399	57472	94624	77322	199105	105268	182205	52906	298097	133471	78163	51060	76616		106599.941	67495.354
33837	58542	62863	129341	160120	93169	56773	63065	65373	57281	67069	31081	166654	42478	92943	53995	85215		77635.235	40094.976
120705	36447	105085	57382	87052	137703	78163	57391	26378	59289	75945	60916	107414	45473	99455	40601	90291		75628.824	31552.445
31517	92133	45971	75639	96997	88707	84961	43010	46520	30390	209686	79134	73812	90991	233906	48667	55630		83980.647	56450.246
59345	51900	81248	51434	52295	150254	132794	78507	216392	135462	92212	47968	20643	67140	83136	105166	55575		87145.353	48374.099
54411	47843	187667	83653	25411	151695	96354	67622	51459	88211	45482	65497	108271	48320	64845	70158	94635		79502.000	40665.106
76367	82781	38645	90587	36500	88354	139449	201998	143319	83302	77233	68926	55022	83646	34514	178558	59399		90505.882	48309.793
79098	68071	97956	124451	75994	52721	76811	168378	58170	41316	81824	106585	42329	58933	24145	82710	50436		75878.118	34713.826
69446	81521	105683	38394	79470	84633	60191	64985	32026	22602	203844	58507	199089	24229	86452	156901	41764		82925.706	55398.416
89555	77538	68951	104173	43712	39773	65343	261911	47590	52046	44353	42667	154245	116176	86190	155030	190090		96431.941	62028.239
93844	41778	104536	105672	42828	97589	41427	65053	44857	144464	80818	82676	50483	120987	55817	43337	63552		75277.529	31707.767
79671	113642	78073	58378	228941	57579	239304	126689	83696	80877	23945	106030	62645	116339	43909	61050	66473		95720.059	58601.588
71379	87144	41935	62769	96725	75849	80239	80177	80327	57139	78589	47539	64293	82885	34180	61474	42659		67370.706	17901.255
153813	61535	35939	96366	104053	195689	43157	58640	159951	73195	128094	57405	39184	105097	132496	183580	79203		100435.118	51062.894
55091	62187	178327	54366	158577	49637	86610	271162	116985	238716	35343	52885	78229	141588	134286	45498	139104		111681.824	70088.054
76649	165782	213493	63065	120382	27489	45511	120184	92947	70306	113579	58598	46790	64987	148237	70104	81012		92889.118	48590.022
99630	57156	77204	88432	86455	75447	30229	177754	140495	191729	95673	37633	34322	45599	161365	66007	132022		93950.118	50466.004
73088	157590	69852	108346	57403	50401	63777	103058	73665	79257	136087	95081	104904	97545	357453	80429	133691		108331.000	70585.078
76477	96265	41128	54780	221240	81457	186861	51908	51329	77325	68860	42925	42739	82089	76994	181195	67468		88296.471	54509.346
36643	87466	90994	99767	152890	82322	84754	67992	68988	50678	90738	69472	52789	130920	189819	59806	54111		86479.353	39447.226
119661	77433	64848	94876	275767	115644	78371	73035	180650	105542	182341	449234	143746	34847	113323	105445	36209		132410.118	100731.389
178424	211512	51983	55881	145170	135426	32977	67568	164167	68985	60372	109975	93239	107901	151731	42284	113357		105350.118	52579.110
60179	36062	61366	191101	45774	143174	53552	273966	62938	93132	259471	131794	79738	145945	141479	55564	246914		122479.353	78963.692
58370	101790	23872	79490	78929	182453	68936	56924	29539	117197	63348	157750	90589	203502	175949	49499	48675		93341.882	55314.319
35440	277543	98095	147558	124179	43520	32332	72087	113984	88280	81019	91821	50262	58588	31691	68522	159755		92628.000	61410.643
51629	122201	191747	74569	77503	50057	79314	251430	197094	49266	71268	47935	86190	44265	155628	192167	249649		117171.294	73340.979
82347	57564	143587	186848	69900	71735	114036	28957	282536	176272	48511	59973	129206	179285	117868	166390	48306		115489.471	67246.531
39471	71454	159138	83245	75146	55624	40137	92079	105344	69736	63579	75428	70605	26645	47868	85496	128671		75862.706	33029.803
46134	84507	36731	123844	68316	141742	118917	81253	64793	79183	85227	98326	87608	127307	90377	170119	66020		92376.706	34584.843
69882	64185	68235	77337	22384	97156	47406	35343	130316	177291	63171	77087	110808	47030	132659	160768	100340		87141.059	43543.715
41209	84112	129993	95773	108619	39701	58169	114550	32096	39072	58314	73138	53807	269763	94197	79284	60961		84279.882	55800.749
71641	77010	33905	92049	57507	119233	68535	172778	58354	82759	66261	133915	30697	51418	267960	163657	72174		95285.471	60399.347
67450	54675	101728	276924	29693	86610	73108	41925	57346	61372	63597	120702	95113	26116	143442	51297	50476		82445.529	58980.012
70200	31899	152761	74685	58018	120594	52599	267607	120969	54020	139028	96003	76455	115531	58669	117992	39330		96844.706	56958.363
102901	148865	194594	34710	146630	68651	59844	19691	108163	60796	59946	88967	105957	56643	38492	97592	154673		91006.765	48395.740
56164	52553	78138	80459	96632	64533	44326	68445	103388	53127	45376	165433	54905	86304	25008	65050	45771		69741.882	31931.375
197993	92347	111575	111477	33554	59249	107475	228606	73780	62887	63423	59076	70662	80868	50823	34899	58574		88074.588	52948.812
28402	37184	35627	51928	73725	92405	65389	58873	41148	23568	50268	91830	62639	39887	74326	62940	64754		56170.176	20365.644
135945	127343	176718	61202	57748	51876	124074	61289	168140	75643	109192	108621	235405	106141	46327	56715	102938		106195.118	52134.319
56966	96644	41935	88948	368749	114509	144522	73289	84740	79810	110866	150445	78128	101574	87656	61392	101996		108362.882	72771.572
66065	141424	154381	41337	100869	42237	44495	158242	33266	139252	68010	122681	116985	47385	77282	60899	101411		89189.471	43102.660
35770	28324	34828	77277	96963	109826	56076	81346	126737	47895	93778	141494	81301	104607	200568	93800	189159		94102.882	49674.797
34913	31333	62416	121417	59452	201720	79350	116933	49043	33009	76663	52342	86423	105956	45640	72507	93973		77828.824	42601.165
88985	44268	28245	115229	279192	105038	104563	118258	70686	181575	81800	370910	84767	58509	156212	58088	129076		122082.412	87235.416
71074	106685	150353	42539	231983	33270	53558	59221	100700	52007	83149	53568	78929	40368	46461	117881	44219		80350.882	50552.346
82558	21091	50073	60946	23785	108400	56367	57500	42317	153620	96058	155789	111986	97896	131627	68269	24962		79014.353	43133.292
60990	88945	170784	164683	103485	81477	47310	96297	116154	172744	55640	247802	42521	90855	51525	57622	56322		100303.294	57439.493
78168	39944	217976	65580	83878	73852	71839	165357	46149	54710	119097	32542	67859	55897	30030	108115	64874		80933.353	48768.919
92100	120799	80669	107505	82312	84236	105984	47052	132861	158568	175604	118739	33694	77620	52637	94414	70900		96217.294	37648.229
146929	69021	39935	56374	25900	127349	63430	88481	99615	74746	71826	120407	120760	90550	65355	75548	147706		87290.118	35424.342
99077	25720	129653	38882	82302	43605	121988	111485	73059	158422	82894	116570	39411	73784	163463	104349	41426		88593.529	42258.178
138596	135220	34657	170855	188560	97397	75895	73479	114579	174887	55069	114872	61276	68774	64435	38634	31745		96407.647	50719.516
95134	86658	61777	96137	93472	64439	117361	68693	40165	281166	40254	67704	41457	102566	48503	53580	50881		82938.059	56449.500
63686	44200	47482	85449	101357	111618	50991	34491	140428	137876	34711	198862	78802	139542	40639	42729	39767		81919.412	48877.984
193338	146105	30325	80993	48419	67157	59960	58593	61241	76437	138371	127072	68394	45874	46242	79560	40809		80522.941	44485.977
50919	41123	39276	100518	34116	139427	91084	76760	54915	71279	165887	212120	231481	145875	62486	312511	162501		117192.824	79328.719
169471	40881	67815	32088	26146	150850	217214	209659	56231	267344	135277	120090	82934	125482	35636	106596	86979		113570.176	71373.653
57125	79026	72699	75443	182464	36998	111949	75956	65510	49569	47432	411116	53794	209188	60159	29306	86503		100249.235	93283.674
53139	54054	56482	229383	81956	63214	63517	112620	113269	82260	91215	29480	105030	144314	58879	134396	77000		91188.706	47251.354
103272	27027	88107	34249	94877	24934	128272	120962	132770	58514	98206	165572	85954	53917	23148	134622	53353		83985.647	44045.507
88458	37244	36316	146008	31725	82382	111103	98380	95929	75283	72464	54092	30466	36914	91238	36154	191716		77404.235	44395.266
