23431	92195	52809	84176	27981	24038	27127	33163	21832	39530	36789	22225	39213	34737	81311	14040	20497		39711.412	23940.666
497	276	249	385	423	317	1085	346	257	1150	673	685	510	695	885	241	402		533.882	287.336
19023	11954	14960	13146	9079	25632	10674	20697	30811	23647	20504	14894	12750	7735	28555	21678	29728		18556.882	7379.233
692	261	320	175	283	791	492	396	617	291	183	228	184	477	215	272	204		357.706	190.969
128	76	110	119	93	110	36	96	67	346	63	189	52	95	99	126	155		115.294	70.281
4318	2796	3344	1757	2044	6552	2192	2625	9798	2101	5788	6761	3407	631	1126	6208	3567		3824.412	2437.386
100	121	141	96	144	66	120	135	254	88	417	78	206	141	274	135	71		152.176	90.370
439	139	221	125	165	490	264	199	264	168	199	179	100	103	121	182	132		205.294	109.548
248	139	194	449	171	69	213	240	244	192	215	249	273	97	66	189	284		207.765	91.003
81	27	28	20	26	30	58	43	37	45	30	14	40	53	49	80	34		40.882	18.884
3465	7991	13498	4241	2932	6887	7428	5134	7845	4031	5169	10001	7328	5766	5696	5037	4886		6313.824	2611.002
457	688	1928	376	496	342	640	826	485	1213	956	975	180	551	597	773	379		697.765	412.573
389	224	518	554	277	513	524	1006	958	697	485	718	553	923	905	464	251		585.824	247.287
4096	9103	6825	6338	4987	16827	7672	6782	12883	24411	3750	15364	27766	7980	2941	8723	9240		10334.588	7072.550
5550	21899	33728	14479	10698	25391	42632	22157	19487	32500	38437	20076	29601	13054	10800	25474	10327		22134.706	10698.626
18	38	47	29	21	52	39	97	69	54	67	38	52	63	27	44	43		46.941	19.734
52	187	56	87	314	89	92	63	117	108	132	211	83	53	95	91	166		117.412	68.389
99160	56526	69485	32071	60722	49859	27043	42515	24577	41080	96318	37161	35328	39239	80767	113583	28842		54957.412	27664.140
149	146	54	22	22	42	22	161	70	62	28	50	89	70	33	50	39		65.235	45.541
64	50	53	61	31	86	28	74	51	53	91	108	100	69	36	92	47		64.353	24.272
62	65	64	123	45	30	37	25	62	50	35	139	22	100	68	24	93		61.412	34.751
71	15	35	40	22	26	20	54	19	52	31	21	51	21	23	23	80		35.529	19.484
11527	29305	17366	18452	8888	16836	20253	13744	28317	11336	28535	12824	11949	20593	36979	24757	12808		19086.412	7994.523
14767	11222	39533	26854	6368	32934	13008	14309	29494	8815	7744	16579	22645	14286	4380	5244	20297		16969.353	10276.847
60	78	87	136	58	122	62	39	69	111	85	72	188	68	134	130	66		92.059	38.698
34756	34839	38205	56715	90845	25076	177358	46280	43733	142684	31944	148525	55385	108117	30152	59404	38395		68377.235	47509.875
237	160	109	235	140	253	107	138	70	77	148	127	132	103	82	159	168		143.824	55.030
830	1644	2779	2833	1309	586	1973	588	421	1927	1256	994	1627	438	1907	2495	896		1441.353	793.641
268	686	800	425	674	311	225	448	243	633	347	403	516	368	402	417	621		458.059	170.264
42550	57864	156781	33478	166766	95683	57265	125822	165570	45967	48806	194745	87469	53364	51483	72414	78811		90284.588	51721.738
222	269	362	458	441	439	464	282	227	307	356	463	283	336	365	441	481		364.471	88.441
2077	1762	1966	1475	641	2019	1279	750	493	2439	1436	2665	420	575	1217	1385	638		1366.882	709.408
132	239	264	158	108	71	376	236	259	223	159	149	344	132	83	142	209		193.176	86.377
26518	54395	26478	122278	48884	114819	34683	70875	65361	68570	42705	53499	95360	101165	89882	36024	107524		68177.647	31643.075
194	62	48	58	65	83	51	63	97	160	188	77	233	243	60	160	74		112.706	67.631
70	114	65	41	21	62	31	47	58	188	42	44	29	64	13	77	115		63.588	42.710
188	45	79	67	284	147	86	53	133	189	332	64	85	176	43	34	94		123.471	86.305
